Document_Number,Line_Item,Company_Code,Fiscal_Year,Posting_Month,Posting_Date,Document_Date,SAP_GL_Account,SAP_Account_Name,SAP_Cost_Center,Property_ID,Vendor,Customer_or_Tenant,Document_Type,Journal_Source,Debit_Credit,Amount_Local,Signed_Amount,Currency,Text,Close_Risk_Flag,Created_By
5100018655,2,2000,2026,2026-04,2026-04-18,2026-04-13,400100,Rental income,CC-02-UK,P-045,,Tenant A,AA,Depreciation Run,H,627876.17,627876.17,EUR,Quarterly allocation,,SAP_BATCH
5100018656,3,2000,2026,2026-04,2026-04-09,2026-04-01,400100,Rental income,CC-02-UK,P-045,,Retail Tenant,FX,Payroll Upload,H,539805.8,539805.8,EUR,Manual reclass,,AP_BOT
5100018657,1,4000,2026,2026-01,2026-01-10,2026-01-02,520000,Insurance,CC-11-APA,P-025,GreenHeat Utilities,,KR,SAP FI,S,20999.45,-20999.45,USD,Accrual reversal,,AP_BOT
5100018658,2,4000,2026,2026-01,2026-02-04,2026-01-30,520000,Insurance,CC-11-APA,P-025,NorthBuild Contractors,,WE,SAP RE-FX,S,20646.91,-20646.91,USD,Manual reclass,Late posting,CONTROLLING
5100018659,3,4000,2026,2026-01,2026-01-02,2025-12-29,520000,Insurance,CC-11-APA,P-025,UrbanClean GmbH,,SA,Depreciation Run,S,21854.97,-21854.97,USD,Lease adjustment,,LCHEN
5100018660,1,1000,2026,2026-02,2026-02-08,2026-02-03,400200,Service charge income,CC-01-WES,P-029,,Tenant A,AA,AP Invoice,H,355043.11,355043.11,EUR,Quarterly allocation,,LCHEN
5100018661,2,1000,2026,2026-02,2026-02-27,2026-02-21,400200,Service charge income,CC-01-WES,P-029,,Logistics Tenant,WE,AP Invoice,H,311062.74,311062.74,EUR,Vendor invoice,,AP_BOT
5100018662,1,1000,2026,2026-04,2026-04-21,2026-04-13,550000,IT software and licenses,CC-01-APA,P-032,CloudSuite SE,,FX,SAP FI,S,55550.48,-55550.48,EUR,Quarterly allocation,,LCHEN
5100018663,2,1000,2026,2026-04,2026-04-21,2026-04-15,550000,IT software and licenses,CC-01-APA,P-032,EnergiaPlus,,SA,SAP RE-FX,S,54250.11,-54250.11,EUR,Late invoice capture,,JSMITH
5100018664,3,1000,2026,2026-04,2026-04-27,2026-04-18,550000,IT software and licenses,CC-01-APA,P-032,UrbanClean GmbH,,RE,Accrual Engine,S,46013.19,-46013.19,EUR,Accrual reversal,,LCHEN
5100018665,4,1000,2026,2026-04,2026-04-16,2026-04-12,550000,IT software and licenses,CC-01-APA,P-032,SecureWorks Facilities,,SA,AP Invoice,S,43719.3,-43719.3,EUR,Accrual reversal,,MBECKER
5100018666,1,1100,2026,2026-05,2026-05-15,2026-05-10,710000,FX gain loss,CC-11-DAC,P-002,CloudSuite SE,,KR,Payroll Upload,S,11883.74,-11883.74,EUR,Monthly posting,,LCHEN
5100018667,2,1100,2026,2026-05,2026-05-23,2026-05-13,710000,FX gain loss,CC-11-DAC,P-002,LeaseOps Services,,AB,SAP CO Allocation,S,12371.82,-12371.82,EUR,Late invoice capture,,SAP_BATCH
5100018668,1,2000,2026,2026-01,2026-01-22,2026-01-15,410000,Other operating income,CC-06-DAC,P-055,,Anchor Tenant,FX,SAP FI,H,97649.17,97649.17,EUR,Quarterly allocation,,MBECKER
5100018669,2,2000,2026,2026-01,2026-01-25,2026-01-22,410000,Other operating income,CC-06-DAC,P-055,,Tenant C,WE,Depreciation Run,H,103930.73,103930.73,EUR,Quarterly allocation,,AP_BOT
5100018670,3,2000,2026,2026-01,2026-01-10,2026-01-10,410000,Other operating income,CC-06-DAC,P-055,,Tenant A,FX,SAP RE-FX,H,80931.9,80931.9,EUR,Late invoice capture,,SAP_BATCH
5100018671,4,2000,2026,2026-01,2026-01-28,2026-01-26,410000,Other operating income,CC-06-DAC,P-055,,Logistics Tenant,AA,SAP RE-FX,H,97991.93,97991.93,EUR,Accrual reversal,,CONTROLLING
5100018672,5,2000,2026,2026-01,2026-01-28,2026-01-25,410000,Other operating income,CC-06-DAC,P-055,,Tenant C,AA,SAP CO Allocation,H,86150.69,86150.69,EUR,Monthly posting,,MBECKER
5100018673,1,1100,2026,2026-05,2026-05-18,2026-05-13,512000,Security services,CC-09-UK,P-014,GreenHeat Utilities,,AA,SAP CO Allocation,S,36593.2,-36593.2,EUR,Quarterly allocation,,CONTROLLING
5100018674,1,5000,2026,2026-03,2026-03-22,2026-03-14,511100,Utilities heating,CC-06-APA,P-068,CloudSuite SE,,FX,AP Invoice,S,24271.47,-24271.47,SGD,Late invoice capture,,SAP_BATCH
5100018675,2,5000,2026,2026-03,2026-03-20,2026-03-20,511100,Utilities heating,CC-06-APA,P-068,EnergiaPlus,,AA,SAP FI,S,25297.31,-25297.31,SGD,Accrual reversal,,AP_BOT
5100018676,3,5000,2026,2026-03,2026-03-13,2026-03-06,511100,Utilities heating,CC-06-APA,P-068,UrbanClean GmbH,,KR,AP Invoice,S,30091.14,-30091.14,SGD,Quarterly allocation,,SAP_BATCH
5100018677,4,5000,2026,2026-03,2026-03-15,2026-03-14,511100,Utilities heating,CC-06-APA,P-068,SecureWorks Facilities,,RE,SAP CO Allocation,S,22451.11,-22451.11,SGD,Quarterly allocation,,SAP_BATCH
5100018678,5,5000,2026,2026-03,2026-03-19,2026-03-12,511100,Utilities heating,CC-06-APA,P-068,TaxAdvisors Global,,FX,Depreciation Run,S,25649.94,-25649.94,SGD,Lease adjustment,,JSMITH
5100018679,1,5000,2026,2026-05,2026-05-20,2026-05-15,512000,Security services,CC-07-UK,P-019,LiftPro Services,,FX,Manual Journal,S,123288.73,-123288.73,SGD,Utility true-up,Manual high value,LCHEN
5100018680,2,5000,2026,2026-05,2026-06-04,2026-06-04,512000,Security services,CC-07-UK,P-019,LeaseOps Services,,FX,AP Invoice,S,132734.03,-132734.03,SGD,Accrual reversal,Late posting,LCHEN
5100018681,1,1000,2026,2026-04,2026-04-26,2026-04-21,560000,Travel and meetings,CC-06-UK,P-036,EnergiaPlus,,KR,SAP RE-FX,S,27697.73,-27697.73,EUR,Monthly posting,,SAP_BATCH
5100018682,2,1000,2026,2026-04,2026-04-19,2026-04-17,560000,Travel and meetings,CC-06-UK,P-036,GreenHeat Utilities,,WE,AP Invoice,S,28014.65,-28014.65,EUR,Accrual reversal,,JSMITH
5100018683,3,1000,2026,2026-04,2026-04-02,2026-03-27,560000,Travel and meetings,CC-06-UK,P-036,RentAdjust Consulting,,SA,SAP FI,S,25835.22,-25835.22,EUR,Late invoice capture,,JSMITH
5100018684,4,1000,2026,2026-04,2026-04-22,2026-04-22,560000,Travel and meetings,CC-06-UK,P-036,SecureWorks Facilities,,AA,SAP FI,S,30143.11,-30143.11,EUR,Manual reclass,,MBECKER
5100018685,1,1000,2026,2026-04,2026-04-30,2026-04-29,500100,Property management fees,CC-11-DAC,P-029,LiftPro Services,,WE,AP Invoice,S,58977.58,-58977.58,EUR,Monthly posting,,SAP_BATCH
5100018686,1,1200,2026,2026-02,2026-03-06,2026-03-05,530000,Property tax,CC-11-AME,P-013,LeaseOps Services,,SA,Accrual Engine,S,14462.23,-14462.23,EUR,Lease adjustment,Late posting,JSMITH
5100018687,2,1200,2026,2026-02,2026-02-20,2026-02-12,530000,Property tax,CC-11-AME,P-013,EnergiaPlus,,SA,Accrual Engine,S,11193.45,-11193.45,EUR,Quarterly allocation,,CONTROLLING
5100018688,3,1200,2026,2026-02,2026-02-19,2026-02-15,530000,Property tax,CC-11-AME,P-013,RentAdjust Consulting,,FX,SAP FI,S,12012.02,-12012.02,EUR,Quarterly allocation,,LCHEN
5100018689,4,1200,2026,2026-02,2026-02-14,2026-02-14,530000,Property tax,CC-11-AME,P-013,TaxAdvisors Global,,AB,Accrual Engine,S,14633.08,-14633.08,EUR,Quarterly allocation,,SAP_BATCH
5100018690,1,1000,2026,2026-02,2026-02-05,2026-02-04,710000,FX gain loss,CC-10-WES,P-040,LeaseOps Services,,RE,SAP RE-FX,S,5764.99,-5764.99,EUR,Monthly posting,,CONTROLLING
5100018691,2,1000,2026,2026-02,2026-02-06,2026-01-27,710000,FX gain loss,CC-10-WES,P-040,RentAdjust Consulting,,AB,SAP RE-FX,S,6116.86,-6116.86,EUR,Vendor invoice,,JSMITH
5100018692,1,3000,2026,2026-01,2026-01-25,2026-01-20,512000,Security services,CC-01-DAC,P-012,LegalTrust LLP,,SA,SAP RE-FX,S,44236.04,-44236.04,GBP,Accrual reversal,,LCHEN
5100018693,2,3000,2026,2026-01,2026-01-13,2026-01-12,512000,Security services,CC-01-DAC,P-012,LeaseOps Services,,AB,SAP FI,S,50486.3,-50486.3,GBP,Late invoice capture,,AP_BOT
5100018694,3,3000,2026,2026-01,2026-01-14,2026-01-12,512000,Security services,CC-01-DAC,P-012,CloudSuite SE,,AA,SAP FI,S,43667.1,-43667.1,GBP,Lease adjustment,,AP_BOT
5100018695,1,2100,2026,2026-01,2026-01-20,2026-01-20,570000,Marketing leasing campaigns,CC-09-WES,P-027,UrbanClean GmbH,,SA,SAP CO Allocation,S,8298.13,-8298.13,EUR,Lease adjustment,,JSMITH
5100018696,2,2100,2026,2026-01,2026-01-09,2026-01-02,570000,Marketing leasing campaigns,CC-09-WES,P-027,GreenHeat Utilities,,AB,SAP FI,S,10449.31,-10449.31,EUR,Manual reclass,,LCHEN
5100018697,3,2100,2026,2026-01,2026-01-19,2026-01-19,570000,Marketing leasing campaigns,CC-09-WES,P-027,LeaseOps Services,,AA,AP Invoice,S,8387.42,-8387.42,EUR,Late invoice capture,,JSMITH
5100018698,4,2100,2026,2026-01,2026-01-30,2026-01-24,570000,Marketing leasing campaigns,CC-09-WES,P-027,UrbanClean GmbH,,SA,SAP RE-FX,S,7846.13,-7846.13,EUR,Lease adjustment,,AP_BOT
5100018699,5,2100,2026,2026-01,2026-01-21,2026-01-16,570000,Marketing leasing campaigns,CC-09-WES,P-027,TaxAdvisors Global,,SA,SAP FI,S,8646.22,-8646.22,EUR,Accrual reversal,,AP_BOT
5100018700,1,1100,2026,2026-04,2026-04-17,2026-04-12,400100,Rental income,CC-04-AME,P-060,,Retail Tenant,WE,SAP RE-FX,H,246382.4,246382.4,EUR,Monthly posting,,AP_BOT
5100018701,2,1100,2026,2026-04,2026-04-12,2026-04-12,400100,Rental income,CC-04-AME,P-060,,Logistics Tenant,WE,SAP CO Allocation,H,335144.72,335144.72,EUR,Lease adjustment,,AP_BOT
5100018702,3,1100,2026,2026-04,2026-04-10,2026-04-05,400100,Rental income,CC-04-AME,P-060,,Retail Tenant,FX,SAP FI,H,240778.32,240778.32,EUR,Lease adjustment,,MBECKER
5100018703,4,1100,2026,2026-04,2026-04-16,2026-04-09,400100,Rental income,CC-04-AME,P-060,,Tenant A,SA,SAP RE-FX,H,311369.69,311369.69,EUR,Quarterly allocation,,SAP_BATCH
5100018704,5,1100,2026,2026-04,2026-04-05,2026-04-03,400100,Rental income,CC-04-AME,P-060,,Logistics Tenant,AB,SAP FI,H,274463.81,274463.81,EUR,Quarterly allocation,,CONTROLLING
5100018705,1,2100,2026,2026-02,2026-02-07,2026-02-04,710000,FX gain loss,CC-07-APA,P-059,WaterWorks City,,AB,SAP CO Allocation,S,4196.35,-4196.35,EUR,Utility true-up,,SAP_BATCH
5100018706,2,2100,2026,2026-02,2026-02-28,2026-02-21,710000,FX gain loss,CC-07-APA,P-059,EnergiaPlus,,KR,AP Invoice,S,3960.04,-3960.04,EUR,Utility true-up,,CONTROLLING
5100018707,3,2100,2026,2026-02,2026-02-27,2026-02-18,710000,FX gain loss,CC-07-APA,P-059,EnergiaPlus,,AA,SAP RE-FX,S,4142.55,-4142.55,EUR,Manual reclass,,JSMITH
5100018708,4,2100,2026,2026-02,2026-02-06,2026-02-06,710000,FX gain loss,CC-07-APA,P-059,UrbanClean GmbH,,KR,SAP FI,S,3925.61,-3925.61,EUR,Monthly posting,,SAP_BATCH
5100018709,5,2100,2026,2026-02,2026-02-07,2026-02-06,710000,FX gain loss,CC-07-APA,P-059,EnergiaPlus,,KR,SAP FI,S,3598.02,-3598.02,EUR,Monthly posting,,LCHEN
5100018710,1,1100,2026,2026-03,2026-03-24,2026-03-16,520000,Insurance,CC-05-WES,P-004,TaxAdvisors Global,,RE,SAP CO Allocation,S,25479.32,-25479.32,EUR,Utility true-up,,SAP_BATCH
5100018711,2,1100,2026,2026-03,2026-04-04,2026-03-28,520000,Insurance,CC-05-WES,P-004,UrbanClean GmbH,,KR,SAP CO Allocation,S,22724.28,-22724.28,EUR,Quarterly allocation,Late posting,JSMITH
5100018712,3,1100,2026,2026-03,2026-03-01,2026-02-23,520000,Insurance,CC-05-WES,P-004,LegalTrust LLP,,RE,SAP FI,S,31682.21,-31682.21,EUR,Accrual reversal,,CONTROLLING
5100018713,4,1100,2026,2026-03,2026-03-17,2026-03-16,520000,Insurance,CC-05-WES,P-004,EnergiaPlus,,RE,SAP FI,S,27920.31,-27920.31,EUR,Accrual reversal,,SAP_BATCH
5100018714,1,1000,2026,2026-05,2026-05-01,2026-04-28,401000,Parking income,CC-06-DAC,P-036,,Logistics Tenant,AB,AP Invoice,H,38912.46,38912.46,EUR,Monthly posting,,AP_BOT
5100018715,2,1000,2026,2026-05,2026-05-13,2026-05-13,401000,Parking income,CC-06-DAC,P-036,,Logistics Tenant,WE,SAP CO Allocation,H,38782.39,38782.39,EUR,Accrual reversal,,AP_BOT
5100018716,3,1000,2026,2026-05,2026-05-27,2026-05-18,401000,Parking income,CC-06-DAC,P-036,,Anchor Tenant,FX,Manual Journal,H,34198.69,34198.69,EUR,Utility true-up,,LCHEN
5100018717,4,1000,2026,2026-05,2026-05-11,2026-05-03,401000,Parking income,CC-06-DAC,P-036,,Tenant B,RE,SAP FI,H,32852.6,32852.6,EUR,Late invoice capture,,CONTROLLING
5100018718,5,1000,2026,2026-05,2026-05-24,2026-05-14,401000,Parking income,CC-06-DAC,P-036,,Tenant A,WE,Accrual Engine,H,27082.66,27082.66,EUR,Late invoice capture,,CONTROLLING
5100018719,1,1000,2026,2026-03,2026-03-28,2026-03-18,511000,Utilities electricity,CC-06-WES,P-044,LeaseOps Services,,KR,SAP CO Allocation,S,251778.59,-251778.59,EUR,Vendor invoice,,SAP_BATCH
5100018720,1,1200,2026,2026-03,2026-03-01,2026-02-27,511100,Utilities heating,CC-08-DAC,P-028,TaxAdvisors Global,,FX,AP Invoice,S,53535.91,-53535.91,EUR,Lease adjustment,,LCHEN
5100018721,2,1200,2026,2026-03,2026-03-14,2026-03-06,511100,Utilities heating,CC-08-DAC,P-028,RentAdjust Consulting,,WE,AP Invoice,S,50382.58,-50382.58,EUR,Late invoice capture,,MBECKER
5100018722,3,1200,2026,2026-03,2026-03-23,2026-03-15,511100,Utilities heating,CC-08-DAC,P-028,NorthBuild Contractors,,WE,Accrual Engine,S,53406.79,-53406.79,EUR,Quarterly allocation,,CONTROLLING
5100018723,4,1200,2026,2026-03,2026-03-01,2026-02-22,511100,Utilities heating,CC-08-DAC,P-028,WaterWorks City,,SA,SAP FI,S,47451.13,-47451.13,EUR,Monthly posting,,JSMITH
5100018724,5,1200,2026,2026-03,2026-03-22,2026-03-12,511100,Utilities heating,CC-08-DAC,P-028,TaxAdvisors Global,,WE,SAP FI,S,46244.78,-46244.78,EUR,Lease adjustment,,LCHEN
5100018725,1,4000,2026,2026-05,2026-05-31,2026-05-27,710000,FX gain loss,CC-08-UK,P-062,LiftPro Services,,AA,SAP CO Allocation,S,2330.02,-2330.02,USD,Manual reclass,,MBECKER
5100018726,2,4000,2026,2026-05,2026-05-26,2026-05-18,710000,FX gain loss,CC-08-UK,P-062,LiftPro Services,,WE,Accrual Engine,S,1976.5,-1976.5,USD,Accrual reversal,,CONTROLLING
5100018727,3,4000,2026,2026-05,2026-06-01,2026-05-28,710000,FX gain loss,CC-08-UK,P-062,EnergiaPlus,,KR,Manual Journal,S,2486.58,-2486.58,USD,Vendor invoice,Late posting,AP_BOT
5100018728,4,4000,2026,2026-05,2026-05-31,2026-05-26,710000,FX gain loss,CC-08-UK,P-062,EnergiaPlus,,RE,Payroll Upload,S,2164.84,-2164.84,USD,Monthly posting,,CONTROLLING
5100018729,5,4000,2026,2026-05,2026-05-07,2026-05-05,710000,FX gain loss,CC-08-UK,P-062,UrbanClean GmbH,,AA,Manual Journal,S,2312.77,-2312.77,USD,Late invoice capture,,AP_BOT
5100018730,1,3000,2026,2026-04,2026-04-03,2026-03-25,520000,Insurance,CC-10-DAC,P-021,EnergiaPlus,,FX,SAP FI,S,11573.03,-11573.03,GBP,Accrual reversal,,AP_BOT
5100018731,2,3000,2026,2026-04,2026-04-28,2026-04-21,520000,Insurance,CC-10-DAC,P-021,EnergiaPlus,,KR,AP Invoice,S,10695.18,-10695.18,GBP,Accrual reversal,,MBECKER
5100018732,3,3000,2026,2026-04,2026-04-26,2026-04-16,520000,Insurance,CC-10-DAC,P-021,NorthBuild Contractors,,SA,AP Invoice,S,10453.25,-10453.25,GBP,Utility true-up,,SAP_BATCH
5100018733,1,3000,2026,2026-04,2026-04-14,2026-04-06,540000,Professional services,CC-06-DAC,P-022,GreenHeat Utilities,,AB,SAP FI,S,112212.0,-112212.0,GBP,Late invoice capture,,JSMITH
5100018734,2,3000,2026,2026-04,2026-04-16,2026-04-09,540000,Professional services,CC-06-DAC,P-022,NorthBuild Contractors,,RE,AP Invoice,S,111894.69,-111894.69,GBP,Utility true-up,,AP_BOT
5100018735,1,3000,2026,2026-02,2026-02-27,2026-02-26,600000,Depreciation buildings,CC-10-APA,P-015,GreenHeat Utilities,,SA,AP Invoice,S,6512.74,-6512.74,GBP,Quarterly allocation,,SAP_BATCH
5100018736,2,3000,2026,2026-02,2026-02-08,2026-02-01,600000,Depreciation buildings,CC-10-APA,P-015,NorthBuild Contractors,,SA,Accrual Engine,S,6398.58,-6398.58,GBP,Late invoice capture,,LCHEN
5100018737,3,3000,2026,2026-02,2026-02-03,2026-02-03,600000,Depreciation buildings,CC-10-APA,P-015,NorthBuild Contractors,,AA,Accrual Engine,S,5387.3,-5387.3,GBP,Quarterly allocation,,JSMITH
5100018738,1,4000,2026,2026-03,2026-03-21,2026-03-12,560000,Travel and meetings,CC-11-DAC,P-042,WaterWorks City,,FX,SAP FI,S,43847.69,-43847.69,USD,Accrual reversal,,CONTROLLING
5100018739,2,4000,2026,2026-03,2026-04-04,2026-03-28,560000,Travel and meetings,CC-11-DAC,P-042,GreenHeat Utilities,,FX,Depreciation Run,S,46338.82,-46338.82,USD,Manual reclass,Late posting,AP_BOT
5100018740,3,4000,2026,2026-03,2026-03-01,2026-02-23,560000,Travel and meetings,CC-11-DAC,P-042,SecureWorks Facilities,,FX,SAP FI,S,54457.79,-54457.79,USD,Accrual reversal,,LCHEN
5100018741,4,4000,2026,2026-03,2026-03-23,2026-03-13,560000,Travel and meetings,CC-11-DAC,P-042,CloudSuite SE,,RE,AP Invoice,S,39730.25,-39730.25,USD,Vendor invoice,,JSMITH
5100018742,1,4000,2026,2026-05,2026-05-28,2026-05-18,700000,Interest expense,CC-02-AME,P-003,LeaseOps Services,,SA,AP Invoice,S,14747.31,-14747.31,USD,Accrual reversal,,CONTROLLING
5100018743,2,4000,2026,2026-05,2026-05-09,2026-05-08,700000,Interest expense,CC-02-AME,P-003,EnergiaPlus,,AB,Manual Journal,S,15349.3,-15349.3,USD,Accrual reversal,,SAP_BATCH
5100018744,1,5000,2026,2026-02,2026-03-03,2026-03-03,570000,Marketing leasing campaigns,CC-04-UK,P-018,EnergiaPlus,,KR,SAP FI,S,50112.22,-50112.22,SGD,Monthly posting,Late posting,SAP_BATCH
5100018745,2,5000,2026,2026-02,2026-02-16,2026-02-12,570000,Marketing leasing campaigns,CC-04-UK,P-018,GreenHeat Utilities,,RE,Payroll Upload,S,30278.51,-30278.51,SGD,Accrual reversal,,MBECKER
5100018746,1,1100,2026,2026-01,2026-01-29,2026-01-21,410000,Other operating income,CC-10-UK,P-002,,Logistics Tenant,KR,AP Invoice,H,258964.61,258964.61,EUR,Late invoice capture,,AP_BOT
5100018747,2,1100,2026,2026-01,2026-01-30,2026-01-21,410000,Other operating income,CC-10-UK,P-002,,Tenant B,RE,SAP RE-FX,H,244689.26,244689.26,EUR,Quarterly allocation,,SAP_BATCH
5100018748,1,3000,2026,2026-02,2026-03-02,2026-02-26,540000,Professional services,CC-04-WES,P-015,WaterWorks City,,AB,SAP RE-FX,S,5863.43,-5863.43,GBP,Late invoice capture,Late posting,SAP_BATCH
5100018749,2,3000,2026,2026-02,2026-02-27,2026-02-17,540000,Professional services,CC-04-WES,P-015,GreenHeat Utilities,,FX,Depreciation Run,S,5567.09,-5567.09,GBP,Quarterly allocation,,MBECKER
5100018750,3,3000,2026,2026-02,2026-02-11,2026-02-09,540000,Professional services,CC-04-WES,P-015,UrbanClean GmbH,,SA,SAP FI,S,5824.43,-5824.43,GBP,Accrual reversal,,LCHEN
5100018751,4,3000,2026,2026-02,2026-02-14,2026-02-04,540000,Professional services,CC-04-WES,P-015,LeaseOps Services,,WE,AP Invoice,S,14608.25,-14608.25,GBP,Utility true-up,,AP_BOT
5100018752,5,3000,2026,2026-02,2026-02-03,2026-01-26,540000,Professional services,CC-04-WES,P-015,EnergiaPlus,,WE,SAP FI,S,4753.83,-4753.83,GBP,Monthly posting,,JSMITH
5100018753,1,4000,2026,2026-03,2026-03-17,2026-03-17,510000,Repairs and maintenance,CC-03-DAC,P-024,CloudSuite SE,,RE,SAP FI,S,5518.03,-5518.03,USD,Manual reclass,,LCHEN
5100018754,2,4000,2026,2026-03,2026-03-04,2026-02-27,510000,Repairs and maintenance,CC-03-DAC,P-024,UrbanClean GmbH,,AB,AP Invoice,S,5037.32,-5037.32,USD,Utility true-up,,LCHEN
5100018755,3,4000,2026,2026-03,2026-03-20,2026-03-15,510000,Repairs and maintenance,CC-03-DAC,P-024,GreenHeat Utilities,,SA,AP Invoice,S,8615.06,-8615.06,USD,Lease adjustment,,CONTROLLING
5100018756,4,4000,2026,2026-03,2026-03-15,2026-03-13,510000,Repairs and maintenance,CC-03-DAC,P-024,WaterWorks City,,RE,SAP RE-FX,S,5665.3,-5665.3,USD,Monthly posting,,SAP_BATCH
5100018757,1,2100,2026,2026-05,2026-05-10,2026-05-09,530000,Property tax,CC-01-AME,P-047,WaterWorks City,,RE,Accrual Engine,S,23067.25,-23067.25,EUR,Monthly posting,,JSMITH
5100018758,2,2100,2026,2026-05,2026-05-10,2026-05-02,530000,Property tax,CC-01-AME,P-047,CloudSuite SE,,RE,AP Invoice,S,24593.67,-24593.67,EUR,Quarterly allocation,,SAP_BATCH
5100018759,1,5000,2026,2026-02,2026-02-18,2026-02-16,590000,Other operating expense,CC-07-APA,P-065,RentAdjust Consulting,,WE,SAP FI,S,14184.48,-14184.48,SGD,Utility true-up,,JSMITH
5100018760,2,5000,2026,2026-02,2026-02-13,2026-02-13,590000,Other operating expense,CC-07-APA,P-065,CloudSuite SE,,KR,AP Invoice,S,16379.35,-16379.35,SGD,Monthly posting,,AP_BOT
5100018761,3,5000,2026,2026-02,2026-02-05,2026-01-30,590000,Other operating expense,CC-07-APA,P-065,LiftPro Services,,AB,SAP FI,S,14164.38,-14164.38,SGD,Lease adjustment,,JSMITH
5100018762,4,5000,2026,2026-02,2026-02-17,2026-02-17,590000,Other operating expense,CC-07-APA,P-065,NorthBuild Contractors,,FX,SAP RE-FX,S,15616.39,-15616.39,SGD,Vendor invoice,,LCHEN
5100018763,5,5000,2026,2026-02,2026-02-17,2026-02-11,590000,Other operating expense,CC-07-APA,P-065,SecureWorks Facilities,,KR,SAP CO Allocation,S,14661.76,-14661.76,SGD,Quarterly allocation,,JSMITH
5100018764,1,3000,2026,2026-05,2026-05-27,2026-05-18,590000,Other operating expense,CC-01-APA,P-057,GreenHeat Utilities,,WE,Manual Journal,S,75115.42,-75115.42,GBP,Vendor invoice,Manual high value,CONTROLLING
5100018765,2,3000,2026,2026-05,2026-05-28,2026-05-21,590000,Other operating expense,CC-01-APA,P-057,WaterWorks City,,RE,AP Invoice,S,61786.36,-61786.36,GBP,Manual reclass,,CONTROLLING
5100018766,3,3000,2026,2026-05,2026-05-15,2026-05-15,590000,Other operating expense,CC-01-APA,P-057,TaxAdvisors Global,,AA,Depreciation Run,S,83533.67,-83533.67,GBP,Accrual reversal,,JSMITH
5100018767,4,3000,2026,2026-05,2026-05-22,2026-05-17,590000,Other operating expense,CC-01-APA,P-057,GreenHeat Utilities,,KR,SAP CO Allocation,S,78342.19,-78342.19,GBP,Quarterly allocation,,JSMITH
5100018768,1,5000,2026,2026-03,2026-03-10,2026-03-01,511100,Utilities heating,CC-08-AME,P-019,EnergiaPlus,,KR,SAP FI,S,142933.25,-142933.25,SGD,Accrual reversal,,SAP_BATCH
5100018769,2,5000,2026,2026-03,2026-03-10,2026-03-01,511100,Utilities heating,CC-08-AME,P-019,NorthBuild Contractors,,KR,SAP FI,S,199835.57,-199835.57,SGD,Quarterly allocation,,SAP_BATCH
5100018770,1,2100,2026,2026-01,2026-01-22,2026-01-18,512000,Security services,CC-03-AME,P-006,GreenHeat Utilities,,FX,SAP RE-FX,S,36203.45,-36203.45,EUR,Monthly posting,,AP_BOT
5100018771,1,1100,2026,2026-04,2026-04-20,2026-04-14,500100,Property management fees,CC-06-AME,P-060,RentAdjust Consulting,,WE,SAP RE-FX,S,41085.24,-41085.24,EUR,Vendor invoice,,JSMITH
5100018772,2,1100,2026,2026-04,2026-04-27,2026-04-21,500100,Property management fees,CC-06-AME,P-060,RentAdjust Consulting,,FX,AP Invoice,S,55147.52,-55147.52,EUR,Utility true-up,,CONTROLLING
5100018773,3,1100,2026,2026-04,2026-04-17,2026-04-16,500100,Property management fees,CC-06-AME,P-060,SecureWorks Facilities,,SA,Depreciation Run,S,59156.3,-59156.3,EUR,Vendor invoice,,LCHEN
5100018774,4,1100,2026,2026-04,2026-04-02,2026-03-24,500100,Property management fees,CC-06-AME,P-060,LiftPro Services,,RE,AP Invoice,S,54924.33,-54924.33,EUR,Lease adjustment,,CONTROLLING
5100018775,5,1100,2026,2026-04,2026-04-09,2026-04-05,500100,Property management fees,CC-06-AME,P-060,CloudSuite SE,,AA,SAP RE-FX,S,52638.55,-52638.55,EUR,Accrual reversal,,LCHEN
5100018776,1,2000,2026,2026-04,2026-04-10,2026-04-09,510000,Repairs and maintenance,CC-10-DAC,P-045,UrbanClean GmbH,,SA,SAP FI,S,79841.79,-79841.79,EUR,Utility true-up,,JSMITH
5100018777,2,2000,2026,2026-04,2026-04-03,2026-03-27,510000,Repairs and maintenance,CC-10-DAC,P-045,RentAdjust Consulting,,AB,AP Invoice,S,83148.28,-83148.28,EUR,Monthly posting,,JSMITH
